pincode,radius_km
425111,9.86
425112,23.65
425113,30.0
425115,18.12
425116,7.27
425401,7.66
425402,15.25
425403,0.0
425404,30.0
425405,3.74
425406,11.53
425407,10.49
425408,14.87
425409,1.5
425410,30.0
425411,0.47
425412,11.08
425413,12.54
425414,3.46
425415,30.0
425416,10.34
425417,4.32
425418,4.84
425419,3.04
425420,12.9
425421,9.27
425422,4.31
425423,18.28
425424,0.0
425426,22.77
425427,25.09
425428,27.42
425432,6.38
425442,30.0
425444,22.04
425452,30.0
431001,30.0
431002,15.42
431005,28.67
431007,30.0
431008,30.0
431101,30.0
431102,16.76
431103,8.87
431104,18.25
431105,14.29
431107,14.65
431109,30.0
431110,30.0
431111,12.99
431112,22.76
431113,30.0
431114,6.38
431115,22.42
431116,30.0
431117,28.48
431118,30.0
431120,30.0
431121,24.15
431122,30.0
431123,25.45
431124,26.1
431125,8.29
431126,11.14
431127,13.52
431128,12.52
431129,12.03
431130,15.25
431131,18.82
431132,23.01
431133,17.18
431134,29.52
431135,30.0
431136,30.0
431137,30.0
431142,20.4
431143,17.41
431144,30.0
431147,23.97
431148,18.94
431150,30.0
431151,7.51
431152,30.0
431153,30.0
431154,30.0
431202,5.78
431204,7.06
431205,8.61
431206,14.44
431207,29.21
431208,30.0
431209,30.0
431211,16.6
431212,23.18
431213,8.22
431214,8.21
431215,30.0
431401,0.51
431515,17.35
431517,10.21
431518,28.43
431519,24.15
431522,5.7
431523,17.09
431530,30.0
431601,30.0
431602,0.14
431603,0.36
431604,0.43
431605,0.19
431606,0.36
431701,30.0
431702,30.0
431704,30.0
431705,30.0
431707,9.3
431708,5.83
431709,0.76
431710,7.21
431711,0.98
431712,30.0
431713,0.17
431714,5.97
431715,0.8
431716,3.17
431717,30.0
431718,8.39
431719,27.82
431721,4.3
431722,7.87
431723,5.82
431731,0.43
431736,9.45
431741,20.9
431742,1.27
431743,14.72
431745,0.0
431746,7.83
431750,13.03
431801,3.49
431802,8.54
431803,0.09
431804,4.32
431805,6.32
431806,2.93
431807,28.16
431808,21.39
431809,10.31
431810,0.18
431811,18.9
440001,12.94
440002,23.87
440003,0.81
440010,0.96
440012,0.96
440013,0.92
440014,0.65
440015,30.0
440016,30.0
440017,0.76
440018,0.63
440022,1.3
440023,30.0
440024,1.23
440027,0.65
440030,1.58
441001,0.0
441101,26.08
441102,20.92
441103,30.0
441104,11.32
441105,24.25
441106,30.0
441107,30.0
441108,19.07
441110,8.05
441111,2.6
441112,3.56
441113,30.0
441122,4.48
441201,30.0
441202,30.0
441203,13.08
441204,9.62
441205,22.16
441206,30.0
441207,30.0
441208,30.0
441209,30.0
441210,30.0
441212,30.0
441214,30.0
441215,30.0
441217,30.0
441221,30.0
441222,30.0
441223,20.41
441224,30.0
441225,30.0
441226,30.0
441301,30.0
441302,30.0
441303,1.23
441304,30.0
441305,30.0
441306,30.0
441401,21.23
441404,2.48
441501,30.0
441502,12.71
441601,30.0
441614,14.88
441701,10.18
441702,19.03
441801,16.67
441802,30.0
441803,14.55
441804,7.25
441805,5.75
441806,26.48
441807,10.19
441809,9.68
441901,19.8
441902,19.3
441903,13.91
441904,0.79
441905,30.0
441906,7.3
441907,19.56
441908,21.0
441909,3.1
441910,23.08
441911,30.0
441912,9.75
441913,30.0
441914,3.69
441915,13.26
441916,9.69
441924,9.08
442001,10.02
442003,0.55
442101,14.13
442102,8.48
442104,2.91
442106,30.0
442201,30.0
442202,14.51
442203,19.02
442301,30.0
442302,16.71
442304,23.96
442305,22.22
442306,8.02
442307,25.03
442401,0.72
442402,19.8
442403,22.15
442404,15.09
442406,2.12
442503,2.15
442504,30.0
442505,25.48
442507,4.12
442603,30.0
442604,30.0
442605,30.0
442606,30.0
442701,30.0
442702,30.0
442703,30.0
442704,30.0
442705,30.0
442707,30.0
442709,30.0
442710,30.0
442902,26.13
442903,26.91
442904,21.02
442905,16.8
442906,15.6
442907,30.0
442908,17.83
442914,3.59
442916,30.0
442917,30.0
442918,30.0
443002,11.66
443101,12.15
443102,8.28
443103,0.16
443104,3.31
443106,24.46
443112,21.04
443201,26.69
443202,6.38
443203,30.0
443204,21.45
443206,19.88
443301,30.0
443302,22.53
443303,10.02
443304,23.18
443308,30.0
443401,4.13
443402,21.43
443403,30.0
443404,12.48
444001,0.76
444002,1.39
444003,7.08
444004,1.87
444005,2.65
444006,13.95
444101,10.11
444102,7.35
444103,4.67
444104,2.95
444105,7.92
444106,11.19
444107,10.59
444108,7.47
444109,6.7
444110,6.91
444111,8.6
444117,3.84
444126,3.98
444201,0.49
444202,30.0
444203,25.93
444204,10.12
444301,3.32
444302,6.42
444303,10.8
444306,8.98
444311,9.24
444312,30.0
444401,7.09
444402,13.21
444403,11.92
444404,11.36
444405,5.06
444407,4.74
444409,4.91
444501,11.48
444502,2.32
444503,11.8
444504,30.0
444505,11.3
444506,8.99
444507,5.96
444510,16.51
444511,4.87
444601,1.58
444602,11.36
444606,1.88
444701,11.99
444702,13.29
444704,21.94
444705,26.28
444706,8.46
444707,7.04
444708,9.58
444709,15.52
444710,30.0
444711,20.07
444717,25.81
444719,6.38
444720,30.0
444723,20.09
444801,9.89
444802,30.0
444803,10.6
444804,8.16
444805,30.0
444806,8.67
444807,13.81
444808,8.42
444809,30.0
444813,30.0
444901,6.86
444902,4.17
444903,5.67
444904,23.39
444905,15.11
444906,8.03
444907,1.64
444908,8.17
444915,3.12
445001,11.56
445002,0.0
445101,0.0
445102,0.0
445103,0.0
445105,0.0
445106,0.0
445109,0.0
445110,0.0
445201,0.0
445202,0.0
445203,0.0
445204,0.0
445205,0.0
445206,0.0
445207,0.0
445209,0.0
445210,0.0
445211,0.0
445215,0.0
445230,0.0
445301,0.0
445302,0.07
445303,0.0
445304,0.05
445305,0.0
445306,0.0
445307,0.0
445308,0.0
445323,0.0
445324,2.84
445401,0.0
445402,0.0
450001,30.0
450051,30.0
450110,30.0
450112,30.0
450114,15.51
450116,27.4
450117,29.04
450221,30.0
450331,11.73
450332,17.97
450337,21.58
450445,7.91
450551,20.68
450554,30.0
450661,23.9
450771,30.0
450881,13.89
450991,30.0
451001,30.0
451111,30.0
451113,30.0
451115,30.0
451220,30.0
451221,16.24
451224,27.89
451225,30.0
451228,14.77
451331,30.0
451332,25.0
451335,13.13
451440,14.17
451441,27.68
451442,9.17
451447,27.01
451449,28.44
451551,30.0
451556,30.0
451660,14.78
451666,14.84
451770,30.0
451881,30.0
452001,27.23
452002,0.72
452003,25.1
452007,0.64
452009,0.93
452010,19.31
452011,0.79
452015,23.99
452016,30.0
452020,30.0
453001,30.0
453111,30.0
453112,6.17
453115,30.0
453220,24.57
453331,30.0
453441,30.0
453551,30.0
453661,30.0
453771,19.71
454001,27.46
454010,30.0
454111,30.0
454116,30.0
454221,30.0
454331,30.0
454335,30.0
454441,30.0
454446,30.0
454449,30.0
454552,30.0
454660,30.0
454665,30.0
454773,27.19
454774,30.0
455001,9.25
455111,30.0
455115,30.0
455116,30.0
455118,30.0
455221,30.0
455223,30.0
455227,30.0
455332,30.0
455336,30.0
455339,19.63
455440,30.0
455459,30.0
456003,30.0
456006,30.0
456010,1.05
456221,5.57
456222,30.0
456224,30.0
456313,30.0
456331,30.0
456335,30.0
456337,30.0
456440,30.0
456441,30.0
456443,30.0
456550,30.0
456661,5.78
456664,30.0
456665,30.0
456668,30.0
456770,30.0
456771,30.0
456776,30.0
457001,2.56
457114,0.71
457118,0.16
457119,17.07
457222,1.9
457226,1.11
457331,8.57
457333,0.18
457336,0.26
457339,12.16
457340,1.04
457441,30.0
457550,4.23
457555,5.53
457661,10.87
457770,24.59
457772,11.96
457773,0.1
457775,30.0
457777,6.62
457779,0.11
457882,10.29
457885,30.0
457887,24.1
457888,2.95
457990,1.6
457993,0.19
458001,0.51
458002,30.0
458110,1.9
458113,30.0
458116,7.31
458118,10.97
458220,10.7
458226,30.0
458228,3.64
458330,1.64
458336,18.37
458339,6.65
458389,30.0
458441,2.41
458468,29.01
458553,8.56
458556,8.59
458558,10.1
458664,18.56
458667,30.0
458669,22.62
458771,30.0
458775,30.0
458778,30.0
458880,1.5
458883,14.57
458888,30.0
458895,30.0
458990,2.51
460001,30.0
460004,30.0
460110,30.0
460220,30.0
460225,30.0
460330,30.0
460440,30.0
460443,30.0
460449,30.0
460551,30.0
460553,30.0
460554,30.0
460557,16.47
460661,30.0
460663,30.0
460665,10.45
460666,30.0
460668,30.0
461001,28.2
461110,2.81
461111,21.29
461115,30.0
461116,11.98
461221,15.63
461223,22.46
461228,30.0
461331,16.65
461441,23.48
461551,23.3
461661,28.17
461668,5.49
461771,10.18
461775,24.91
461881,0.38
461990,30.0
462001,1.16
462002,1.02
462003,1.54
462004,0.33
462008,0.41
462010,5.98
462016,2.27
462022,2.54
462026,0.56
462030,10.08
462036,3.82
462038,2.05
462042,5.12
462044,3.63
462046,30.0
462047,28.55
462101,7.95
462120,3.97
463106,4.33
463111,5.59
464001,30.0
464111,30.0
464113,30.0
464114,30.0
464220,30.0
464221,30.0
464224,30.0
464226,30.0
464228,30.0
464240,30.0
464258,30.0
464331,30.0
464334,30.0
464337,30.0
464551,30.0
464570,15.13
464573,30.0
464651,30.0
464661,30.0
464665,30.0
464668,30.0
464671,30.0
464672,30.0
464770,30.0
464774,30.0
464776,30.0
464881,30.0
464884,30.0
464886,30.0
464986,30.0
464990,30.0
464993,24.54
465001,30.0
465106,30.0
465110,30.0
465113,30.0
465116,30.0
465118,30.0
465220,30.0
465223,30.0
465226,30.0
465227,30.0
465230,30.0
465333,30.0
465335,30.0
465337,30.0
465339,30.0
465441,30.0
465445,30.0
465447,30.0
465449,30.0
465550,30.0
465661,30.0
465667,30.0
465669,30.0
465674,30.0
465677,24.63
465679,30.0
465680,6.87
465683,30.0
465685,30.0
465687,30.0
465689,30.0
465691,30.0
465693,30.0
465697,30.0
466001,30.0
466111,30.0
466113,30.0
466114,30.0
466115,30.0
466116,30.0
466118,25.7
466120,30.0
466125,30.0
466221,30.0
466331,30.0
466445,30.0
466446,30.0
466448,30.0
466554,30.0
466651,30.0
466661,30.0
466665,30.0
470001,10.08
470002,1.09
470004,7.66
470021,23.42
470051,27.29
470113,10.37
470115,6.34
470117,5.99
470118,5.13
470119,7.32
470120,9.1
470125,9.5
470221,5.75
470223,6.98
470226,10.08
470227,10.37
470228,19.72
470232,6.83
470235,11.2
470335,13.44
470337,4.67
470339,11.62
470441,23.91
470442,8.67
470661,4.39
470663,6.01
470664,10.49
470666,9.34
470669,4.38
470672,13.67
470673,7.77
470675,5.68
470771,3.5
470772,6.99
470775,13.11
470880,17.54
470881,12.32
471001,3.92
471101,14.49
471105,11.44
471111,8.8
471201,30.0
471301,5.47
471311,9.97
471313,30.0
471315,13.39
471318,16.12
471405,5.05
471408,30.0
471411,5.77
471501,22.43
471510,0.14
471515,27.97
471516,24.19
471525,30.0
471606,30.0
471625,30.0
472001,30.0
472005,30.0
472010,30.0
472101,30.0
472111,30.0
472115,20.53
472118,1.1
472221,24.33
472246,22.84
472331,30.0
472336,13.3
472337,14.43
472339,16.39
472442,30.0
472445,30.0
472447,30.0
473001,4.09
473101,12.34
473105,17.37
473110,11.81
473111,11.94
473113,7.9
473115,14.5
473118,30.0
473222,18.64
473226,14.49
473249,6.04
473287,18.23
473330,10.27
473331,30.0
473332,11.39
473335,11.98
473440,9.51
473443,16.0
473444,12.18
473445,4.82
473446,13.21
473551,27.15
473585,16.92
473660,11.62
473662,20.7
473665,13.39
473670,11.11
473770,14.31
473774,11.21
473775,13.4
473781,13.86
473793,30.0
473865,13.27
473880,8.2
473885,16.33
473990,13.69
473995,10.79
474001,30.0
474002,5.95
474003,7.44
474005,8.39
474006,30.0
474009,0.0
474010,8.5
474011,0.0
474020,5.04
475001,14.41
475002,17.97
475005,8.18
475110,16.26
475115,23.47
475220,17.65
475330,30.0
475335,22.7
475336,15.01
475661,24.69
475671,14.43
475673,21.98
475675,17.11
475682,12.43
475685,13.45
475686,14.73
476001,7.69
476111,10.7
476115,9.22
476134,7.03
476219,7.66
476221,10.73
476224,9.6
476228,14.2
476229,12.67
476332,20.06
476335,23.96
476337,20.62
476339,30.0
476355,30.0
476444,7.13
476554,8.27
477001,3.95
477105,6.3
477111,6.28
477116,11.92
477117,10.67
477222,9.63
477227,9.46
477331,6.6
477332,5.46
477333,7.56
477335,7.36
477441,8.68
477445,8.42
477446,3.63
477447,10.9
477449,3.95
477555,7.26
477557,8.71
477566,4.0
477660,8.36
480001,30.0
480105,30.0
480106,30.0
480107,30.0
480108,23.58
480109,30.0
480110,30.0
480111,30.0
480115,30.0
480221,30.0
480223,30.0
480224,30.0
480331,30.0
480334,30.0
480337,30.0
480338,30.0
480441,30.0
480447,9.78
480449,0.56
480551,30.0
480555,30.0
480557,30.0
480559,30.0
480661,30.0
480667,30.0
480771,30.0
480880,30.0
480881,30.0
480882,30.0
480884,30.0
480886,30.0
480887,30.0
480888,30.0
480990,30.0
480991,30.0
480994,30.0
480996,30.0
480997,30.0
480999,30.0
481001,30.0
481051,30.0
481102,30.0
481105,30.0
481111,30.0
481115,30.0
481116,30.0
481117,30.0
481222,30.0
481224,30.0
481226,30.0
481331,30.0
481332,30.0
481335,30.0
481337,30.0
481441,30.0
481445,30.0
481449,30.0
481551,30.0
481556,30.0
481661,30.0
481662,30.0
481663,30.0
481664,30.0
481665,30.0
481666,30.0
481668,30.0
481672,30.0
481768,30.0
481771,14.41
481776,30.0
481778,30.0
481879,30.0
481880,30.0
481882,30.0
481883,30.0
481884,30.0
481885,30.0
481990,30.0
481995,30.0
481996,30.0
481998,30.0
482001,29.24
482002,3.8
482003,7.51
482004,2.0
482005,5.83
482008,12.62
482009,0.74
482011,1.02
482021,2.2
482051,11.5
482056,2.13
483001,25.74
483053,6.05
483105,30.0
483110,9.44
483113,14.71
483119,22.35
483220,7.78
483222,17.46
483225,26.49
483330,24.25
483331,21.97
483332,13.56
483334,30.0
483336,30.0
483440,16.71
483442,28.28
483501,30.0
483504,0.81
483770,30.0
483773,22.15
483775,30.0
483880,19.91
483990,30.0
484001,30.0
484110,30.0
484113,20.02
484114,28.31
484116,30.0
484117,30.0
484224,28.64
484330,30.0
484334,30.0
484336,26.43
484440,20.46
484444,2.12
484446,30.0
484447,6.3
484551,30.0
484555,22.82
484660,30.0
484661,10.13
484664,24.86
484665,19.08
484669,29.03
484770,30.0
484771,30.0
484774,28.85
484776,27.56
484881,30.0
484886,9.61
484887,24.38
485001,13.95
485005,30.0
485111,24.08
485112,27.07
485113,7.12
485114,30.0
485115,8.27
485221,14.0
485226,7.55
485331,7.02
485334,1.28
485441,19.91
485446,3.11
485447,12.22
485551,28.46
485661,30.0
485666,5.86
485771,16.15
485772,21.25
485773,8.58
485774,30.0
485775,30.0
485778,21.17
485881,30.0
486001,30.0
486003,1.67
486005,0.29
486006,2.43
486111,26.71
486114,1.91
486115,30.0
486117,0.1
486123,5.96
486220,9.18
486223,5.75
486226,8.79
486331,6.22
486333,30.0
486335,11.11
486338,10.48
486340,12.19
486341,12.55
486440,0.13
486441,2.19
486445,2.48
486446,2.96
486447,24.53
486448,5.53
486450,9.24
486550,0.12
486553,2.85
486556,0.0
486661,30.0
486666,30.0
486669,23.64
486670,30.0
486675,30.0
486771,20.01
486775,13.97
486776,10.16
486881,18.87
486882,24.95
486886,18.6
486887,30.0
486889,3.07
486892,30.0
487001,12.16
487110,16.82
487114,21.98
487118,20.69
487221,7.52
487225,23.94
487330,26.96
487334,30.0
487337,30.0
487441,22.48
487551,24.62
487555,15.79
487661,30.0
487770,13.51
487881,10.78
488001,30.0
488050,30.0
488059,29.67
488220,17.36
488222,17.5
488333,23.58
488441,10.34
488442,30.0
488443,30.0
488446,15.22
488448,30.0
490001,9.88
490006,6.28
490009,7.58
490011,4.38
490020,5.92
490021,7.28
490023,7.49
490024,10.85
490025,11.25
490036,12.96
490042,14.11
491001,15.16
491107,12.17
491111,13.75
491221,14.62
491222,19.83
491223,14.0
491225,14.42
491226,11.42
491227,30.0
491228,26.67
491229,30.0
491230,30.0
491331,18.14
491332,12.28
491335,14.18
491336,28.84
491337,23.2
491338,28.93
491340,13.22
491441,17.62
491444,30.0
491445,9.0
491557,22.31
491558,30.0
491559,15.86
491661,13.32
491665,14.28
491666,30.0
491668,30.0
491771,30.0
491881,11.27
491885,6.06
491888,30.0
491993,17.32
491995,18.39
492001,1.67
492004,0.49
492008,4.01
492009,4.59
492010,14.06
492013,4.93
492015,19.24
492099,13.96
492101,24.28
492109,14.9
492112,18.98
493101,9.49
493111,13.34
493113,18.92
493114,19.17
493116,18.82
493118,28.73
493195,14.39
493196,21.8
493221,15.16
493222,14.67
493225,26.51
493228,23.36
493229,23.8
493331,30.0
493332,10.33
493335,27.48
493338,24.16
493344,14.79
493441,20.94
493445,16.5
493448,25.18
493449,10.26
493526,24.58
493551,5.65
493554,21.21
493555,30.0
493558,20.02
493559,20.85
493661,19.72
493662,16.43
493663,19.28
493770,9.04
493773,11.15
493776,30.0
493778,26.72
493885,13.43
493888,7.13
493889,30.0
493890,30.0
493891,21.98
493992,12.5
493996,14.23
494001,30.0
494010,3.76
494111,7.06
494114,30.0
494115,15.78
494122,30.0
494221,30.0
494222,23.35
494223,9.4
494224,15.39
494226,24.16
494228,1.89
494229,30.0
494230,21.02
494237,16.17
494332,30.0
494333,30.0
494334,27.1
494335,29.73
494336,5.95
494337,24.31
494347,30.0
494441,4.42
494442,5.65
494444,30.0
494446,30.0
494447,13.41
494448,18.55
494449,28.09
494450,30.0
494552,5.56
494553,30.0
494556,3.95
494635,5.01
494661,2.88
494665,29.85
494669,26.04
494670,30.0
494771,23.05
494776,17.31
494777,30.0
495001,15.55
495003,21.53
495004,5.63
495006,25.11
495009,18.45
495112,17.77
495113,9.61
495115,9.33
495116,9.04
495117,18.36
495118,17.65
495119,11.9
495220,5.8
495222,30.0
495224,19.97
495330,6.94
495334,9.73
495335,30.0
495442,13.65
495445,15.07
495446,8.91
495447,0.84
495448,30.0
495449,14.96
495450,5.95
495452,9.11
495454,3.03
495550,7.05
495551,10.33
495552,6.6
495553,8.01
495554,5.98
495555,23.12
495556,6.5
495557,7.72
495559,8.17
495660,10.58
495661,6.94
495663,3.37
495668,6.78
495669,13.34
495671,6.83
495674,16.04
495677,25.05
495682,0.77
495683,6.15
495684,9.69
495686,1.76
495687,4.75
495688,5.66
495689,8.43
495690,5.89
495691,9.09
495692,9.6
495695,26.23
496001,10.47
496005,2.36
496100,4.82
496107,5.19
496111,12.31
496113,10.2
496115,30.0
496116,14.33
496118,30.0
496220,30.0
496223,17.53
496224,19.99
496225,27.86
496227,8.84
496242,25.54
496245,19.22
496330,30.0
496331,30.0
496334,30.0
496336,18.06
496338,30.0
496440,30.0
496445,30.0
496450,24.73
496551,30.0
496554,8.47
496661,10.15
496665,8.4
497001,30.0
497101,30.0
497111,30.0
497114,30.0
497116,30.0
497117,30.0
497118,14.89
497119,10.46
497220,26.53
497223,2.09
497224,30.0
497225,30.0
497226,11.61
497229,0.04
497231,30.0
497235,8.3
497331,24.64
497333,7.33
497335,24.44
497339,0.39
497442,14.87
497447,30.0
497449,6.37
497559,30.0
497778,11.35
500001,22.13
500004,0.56
500005,1.76
500006,27.95
500007,30.0
500008,19.54
500010,0.63
500013,1.15
500015,21.84
500016,0.62
500017,0.55
500018,16.62
500020,17.95
500025,30.0
500027,23.23
500029,17.12
500032,1.41
500035,0.78
500037,0.62
500038,22.72
500044,20.15
500045,0.55
500047,0.78
500049,20.37
500053,0.46
500056,2.21
500059,2.39
500060,5.21
500062,1.76
500063,0.15
500065,1.5
500070,0.63
500072,15.98
500074,0.14
500076,0.72
500079,2.17
500082,0.32
500090,12.71
500091,30.0
500095,1.53
501359,4.12
501505,4.73
502001,30.0
502032,10.6
502103,30.0
502110,0.53
502210,0.14
502221,30.0
502290,2.78
502319,0.9
503001,30.0
503002,30.0
503003,17.97
503101,4.38
503102,11.18
503108,3.28
503110,5.41
503112,7.11
503114,4.98
503120,3.46
503122,4.87
503123,30.0
503124,3.9
503125,6.9
503144,5.82
503145,2.93
503164,1.97
503165,6.41
503175,6.55
503180,16.12
503185,12.13
503186,2.87
503187,6.98
503188,2.27
503201,16.51
503202,4.28
503206,3.26
503207,4.29
503212,4.07
503213,4.35
503217,2.44
503218,24.76
503219,3.72
503223,3.11
503225,5.02
503230,29.94
503235,4.02
503245,4.0
503246,3.65
503301,12.11
503302,1.71
503305,5.63
503306,4.22
503307,4.27
503308,13.87
503309,5.98
503310,4.65
503311,4.8
503321,3.21
504001,30.0
504002,18.98
504101,30.0
504102,7.99
504103,18.73
504104,30.0
504105,2.85
504106,25.51
504109,3.45
504110,30.0
504201,8.7
504202,12.0
504203,17.74
504204,30.0
504205,1.5
504206,7.1
504207,4.89
504208,0.78
504209,4.13
504214,30.0
504215,30.0
504216,5.05
504219,11.46
504231,1.61
504251,20.79
504272,3.2
504273,11.26
504292,5.38
504293,12.08
504294,30.0
504295,4.49
504296,6.67
504297,10.26
504299,19.83
504301,0.66
504302,2.08
504304,8.34
504306,25.99
504307,3.96
504308,12.54
504309,17.09
504310,7.72
504311,8.03
504312,10.04
504313,6.14
504323,6.41
504346,30.0
505001,30.0
505002,4.13
505101,22.62
505102,30.0
505122,3.77
505129,4.03
505152,3.06
505153,6.04
505162,19.4
505172,0.65
505174,6.64
505184,10.23
505185,8.52
505186,3.15
505187,4.93
505188,2.83
505208,2.28
505209,3.39
505212,2.43
505215,29.45
505301,6.91
505302,5.53
505303,2.76
505304,5.09
505305,6.28
505306,5.63
505307,5.17
505325,21.7
505326,0.36
505327,0.31
505330,5.51
505331,30.0
505401,3.62
505402,3.44
505403,4.1
505404,12.78
505405,13.07
505415,6.55
505416,30.0
505425,6.69
505445,4.36
505450,10.06
505451,10.32
505452,10.44
505453,5.71
505454,14.68
505455,4.77
505460,5.64
505462,6.09
505466,4.46
505467,11.95
505469,14.42
505470,2.56
505471,7.79
505472,14.52
505473,7.85
505474,5.4
505475,2.61
505476,3.46
505480,2.23
505481,9.29
505490,2.61
505497,2.87
505498,4.81
505501,3.89
505502,10.91
505503,9.57
505504,30.0
505505,3.71
505514,6.15
505524,5.5
505525,4.76
505526,4.27
505527,3.75
505528,4.95
505529,5.47
505530,10.63
505531,5.23
505532,5.76
506001,30.0
506002,22.29
506003,30.0
506004,30.0
506009,1.22
506011,20.51
506015,2.54
506142,6.36
506143,5.68
506144,3.78
506145,23.33
506151,3.53
506165,0.67
506169,30.0
506170,30.0
506172,3.29
506175,24.57
506201,30.0
506221,6.35
506223,15.59
506224,30.0
506244,30.0
506252,5.0
506301,0.65
506302,5.45
506303,30.0
506319,4.02
506342,30.0
506343,2.69
506344,15.12
506345,5.69
506347,7.67
506348,5.6
506349,7.0
506352,5.36
506355,28.77
506356,8.32
506365,0.62
506366,7.16
506367,30.0
506368,2.8
506370,0.0
506371,4.09
506391,3.99
507001,15.38
507002,9.81
507003,11.58
507101,10.65
507103,1.61
507111,1.41
507114,30.0
507115,8.69
507116,9.32
507117,14.69
507118,16.3
507120,3.52
507122,14.26
507123,5.9
507124,17.07
507128,1.68
507133,24.21
507136,30.0
507137,9.06
507140,12.68
507157,1.56
507158,9.52
507159,2.55
507160,13.87
507161,2.38
507163,30.0
507164,30.0
507165,5.9
507166,14.32
507167,1.29
507168,13.17
507169,25.12
507170,15.94
507182,30.0
507183,1.46
507201,18.81
507202,30.0
507203,4.03
